"","feature1","feature2","feature3","feature4","feature5","feature6","feature7","feature8","feature9","feature10","feature11","feature12","feature13","feature15","feature16"
"TRAAGPJ128F428CD1B",0.134971223021583,143.500765899281,0.692535714285714,144.783037535714,0.662727272727273,146.744588181818,0.595161196911197,-10.9989276061776,0.0405275096525097,-19.8654893822394,0.263374276061776,136.07721011583,-4.4548704954955,0.558496872207328,144.783612672029
"TRAAGVM128E0784D95",0.191425,113.2098265,0.323731117824773,113.800499456193,0.44875,114.36004,0.418431213872832,-7.00497572254335,0.0585645317919075,-12.6447791907514,0.393389884393064,106.284069086705,7.26962514450867,0.148064856711916,113.886995754148
"TRAAHEG128E07861C3",0.0254137931034483,58.3112044827586,0.496610169491525,61.8414279661017,0.407571428571429,51.1860885714286,0.712059964726631,-12.5980740740741,0.0584557142857143,-24.73069664903,0.440881687242798,62.0591062433862,4.91028409758965,0.242992495309568,61.8416660412758
"TRAAHRF128F92FE234",0.226419913419913,159.879820865801,0.0618205349439172,160.431998723037,0.722083333333333,140.864145833333,0.343787269681742,-17.4243936348409,0.12415458961474,-22.010810720268,0.293765075376884,145.066229815745,2.2374648241206,0.0618205349439172,160.431998723037
"TRAAHZP12903CA25F4",0.113409722222222,98.0021834027778,0.617087931034483,98.8566955,0.802666666666667,83.26264,0.780985932004689,-14.4094771395076,0.0619235287221571,-28.7369214536928,0.356427901524033,100.622170152403,12.630885209066,0.336563793103448,98.9420992413793
"TRAAIAE128F42AC53D",0.137235714285714,125.191108214286,0.491386416861827,126.979214355972,0.5095,116.65634,0.494400606980273,-17.4373596358118,0.075291684370258,-23.4982458270106,0.253013530601922,125.6101184522,-0.329361785533637,0.215884074941452,127.127821498829
"TRAAIAX128F930531B",0.18107476635514,107.647183925234,0.325345622119816,109.006459953917,0.616,97.41056,0.435805,-8.20593,0.0978936166666667,-13.939705,0.319386111111111,103.422000866667,-1.66656972222222,0.130745391705069,108.881341152074
"TRAAIHL128F92E6DDA",0.166561290322581,159.684712451613,0.489565768621236,161.902532630745,0.582066666666667,147.398805333333,0.601904203323558,-12.3300195503421,0.0604024437927664,-21.1871202346041,0.304804089279896,160.004911632454,6.17461339198436,0.399322503961965,161.773721267829
"TRAAIII128F427D5D8",0.104976744186047,140.717269418605,0.440122370936902,141.256695468451,0.528941176470588,122.392434117647,0.517368906455863,-19.9907971014493,0.0742930303030303,-27.0629011857708,0.316825208607817,154.420088115942,1.09858871321915,0.103533460803059,141.121829474187
"TRAAJAC128F148B530",0.192731843575419,166.55329150838,0.136255494505495,165.921722129121,0.688894736842105,143.594144736842,0.573358876117497,-18.6291724137931,0.0884949680715198,-26.4987049808429,0.262457535121328,163.904507458493,-1.17915953597275,0.136255494505495,165.921722129121
"TRAAJEK128F422F55A",0.123,91.6229720652174,0.302582210242588,93.124302425876,0.866333333333333,71.39531,0.685152173913044,-8.14558405797101,0.0575601594202899,-18.3337884057971,0.365834661835749,93.2896118115942,8.74179770531401,0.483637466307278,93.249378328841
"TRAAJJA12903CC518A",0.120103260869565,116.83318201087,0.549411924119241,117.309359756098,0.569416666666667,94.7171591666667,0.654565656565657,-9.17845270890725,0.0502045087235996,-18.6759862258953,0.45094597490052,114.522011873278,6.23184978573615,0.320048780487805,117.229916903794
"TRAAJJG128F4284B27",0.110063291139241,142.593125696203,0.318062893081761,143.727548726415,0.728181818181818,141.238611818182,0.456320707070707,-8.81084848484848,0.0653959722222222,-15.0073181818182,0.328956439393939,131.77307219697,6.81841456228956,0.143256490952006,143.72737036192
"TRAAJMH128E0785407",0.123994623655914,133.867957688172,0.501597593582888,134.76486052139,0.615785714285714,136.537337857143,0.699780487804878,-14.5600008130081,0.0449400487804878,-25.7342040650407,0.385732317073171,133.552408284553,7.97144349593496,0.501597593582888,134.76486052139
"TRAAJYX128F4255568",0.480689320388349,149.046385598706,0.480689320388349,149.046385598706,0.51725,178.47190875,0.565551063829787,-11.3515567375887,0.0495651063829787,-18.9429184397163,0.36306938534279,156.417635595745,4.70287594562648,0.348722072315165,149.369146103616
"TRAAKAS128F4246013",0.168147928994083,203.566423550296,0.21595041322314,205.018127095632,0.632857142857143,186.745560714286,0.439673837612769,-14.4411172796669,0.0508710964607911,-20.1803525329632,0.330994679620634,222.114983553088,2.04881448068471,0.220580873671783,204.856816902794
"TRAAMES128F42AF068",0.163968,214.64080636,0.200772845953003,214.825709099217,0.530066666666667,202.930256,0.419368277119417,-15.7548213309025,0.0763246399270738,-20.9091385597083,0.308491567912489,202.738725916135,-0.133443254329991,0.164401045068583,214.827384291313
"TRAAMFG128F92FDEA2",0.331890566037736,90.7261468679245,0.331890566037736,90.7261468679245,0.411777777777778,82.8367133333333,0.466359832635983,-18.7690230125523,0.0956737029288703,-24.872219665272,0.287739888423989,92.5289034937238,8.58362133891213,0.105622641509434,90.5586048867925
"TRAAMPA128F92E7D0D",0.156446808510638,64.46905,0,69.0899630917874,0.543571428571429,55.98236,0.699197826086957,-36.1750586956522,0.069302152173913,-48.1292826086957,0.485009601449275,69.8467351304348,17.112893115942,0.239377723970944,69.091714842615
"TRAAMYQ128F148B753",0.110875,70.2557980357143,0.500073275862069,70.8036374137931,0.4072,69.436962,0.409335731414868,-18.8897985611511,0.0943674340527578,-24.0651990407674,0.267120103916867,70.6182064508393,-3.60901139088729,0.134364224137931,70.6529574784483
"TRAANBH128F9345A6C",0.482264705882353,62.8245423529412,0.482264705882353,62.8245423529412,0.6074,51.915698,0.480299798792757,-6.23041046277666,0.0434050301810865,-12.9264869215292,0.397411804158283,62.0033220523139,5.8153660295104,0.17225504587156,62.8215364770642
"TRAAOIN128F9303790",0.115647058823529,94.3806466666667,0.323259574468085,93.270934212766,0.51675,74.1284725,0.478483420593368,-5.78489703315881,0.0661304886561955,-12.0330645724258,0.424112856311809,95.254825008726,6.17346887725422,0.301460554371002,93.2707759701493
"TRAAOJI128F1458DCD",0.09639375,126.7199003125,0.698268633540373,127.314758773292,0.515727272727273,103.857156363636,0.612777280858676,-12.7301359570662,0.0447902862254025,-22.4725992844365,0.513424418604651,125.523913747764,11.9700122987478,0.507179487179487,127.314655718726
"TRAAOYG128F9314996",0.092,85.0288207446809,0.106374670184697,85.93224,0.545111111111111,83.1758011111111,0.645566153846154,-16.1260123076923,0.0603140153846154,-24.7883676923077,0.308551025641026,85.3554209384615,-9.78282807692308,0.404151515151515,85.9321981422925
"TRAAPCC128F42519A7",0.17955652173913,121.033252086957,0.189332185886403,121.444779638554,0.579357142857143,102.786075714286,0.430802521008403,-9.80548599439776,0.0626083893557423,-16.2718599439776,0.319202264239029,106.84553535014,-4.44733298319328,0.144731343283582,121.376399362801
"TRAAPGF128F1458F8B",0.113216981132075,192.377346792453,0.586080890973036,193.739026705744,0.67475,202.708705833333,0.540469859620149,-19.3487737407102,0.0620449298100743,-26.2472716763006,0.361917974126067,182.952989380677,13.2493404899532,0.301683655536028,193.739250210896
"TRAAPIV128F1493132",0.118032258064516,169.65245156682,0.270908151549943,170.432598656716,0.787928571428571,139.333508571429,0.515263940520446,-9.63661858736059,0.0465456431226766,-16.0657323420074,0.343460656753408,165.420771063197,1.80868488228005,0.346864027538726,170.432570527826
"TRAAPPQ128F14961F5",0.110462686567164,129.622513955224,0.407873605947955,130.832904237918,0.578125,109.0180675,0.470649708090075,-11.4142635529608,0.0434311676396998,-18.5211501251043,0.482943286071726,131.386363135947,10.6671061996108,0.415244423791822,130.711706849442
"TRAAQBF12903CF796B",0,64.0951082722513,0,64.0951082722513,0.443,58.58441375,0.641792857142857,-20.8363,0.0784018214285714,-29.5823642857143,0.212727678571429,61.66287425,-7.95986041666667,0.16662467191601,64.0942066929134
"TRAAQCK128F92E8C33",0.0885058823529412,130.427109705882,0.663812865497076,131.389029108187,0.577555555555556,122.39076,0.588246651785714,-10.9630970982143,0.0536868526785714,-19.1911741071429,0.375118117559524,127.766079609375,0.0844925595238095,0.663812865497076,131.389029108187
"TRAAQIH128F428BDEA",0.117430894308943,95.1301957723577,0.630607287449393,95.7108347975709,0.61675,91.4662575,0.667898471615721,-7.66193777292576,0.0473808187772926,-18.1959082969432,0.379110352983988,94.0135387336245,6.04666703056769,0.563488866396761,95.6140705769231
"TRAAQUC128F9322A82",0.249769230769231,112.907897692308,0.137294117647059,113.570980176471,0.611071428571429,118.495633571429,0.397601131541726,-14.5929207920792,0.0488193210749646,-19.6422362093352,0.442630716643093,115.781316166902,6.15098986327204,0.117963422599608,113.644634611365
"TRAAQZQ128EF35C51A",0.153145038167939,130.094049770992,0.263758793969849,131.920560502513,0.5557,120.049592,0.43276614481409,-14.7837152641879,0.0448466340508806,-20.5589637964775,0.428292237442922,132.605419403131,4.08782411937378,0.127592809364549,131.919972441472
"TRAARSF12903CD1B12",0.19534,47.4375722,0.343712598425197,48.5694642125984,0.7654,22.903696,0.385027649769585,-13.0931889400922,0.0752306912442396,-17.8346820276498,0.280342549923195,60.5770453456221,-5.24720506912442,0.135487229862475,48.5687654616896
"TRAASFP128F42980BD",0.113331325301205,158.910891566265,0.692391629297459,160.341895231689,0.588083333333333,124.30746,0.437740890688259,-9.35726639676113,0.0525757165991903,-15.1157724696356,0.372352699055331,163.402807182186,6.70786032388664,0.335198655713219,160.341669686333
"TRAASGM128EF34DBB0",0.131126373626374,141.604315934066,0.439756497948016,142.382487305062,0.753888888888889,116.697691111111,0.591516754850088,-10.3535458553792,0.0605582186948854,-18.3581728395062,0.2785939888301,139.846772134039,4.96420958259847,0.158472640218878,142.479833953488
"TRAASQC128F93480F0",0.143917293233083,82.0002798496241,0.251903165735568,82.9239697206704,0.925,64.4287333333333,0.429763322884013,-5.36085736677116,0.0577224137931035,-11.0853087774295,0.429791666666667,77.351445799373,7.14157027168234,0.203138604651163,82.9239606790698
"TRAASUZ128F9314950",0.135360465116279,109.159810697674,0.59574011299435,112.20199319209,0.5213,97.39657,0.402755158184319,-9.27553645116919,0.0596381017881706,-14.538416781293,0.382931568088033,110.553393397524,3.70895976616231,0.264518361581921,112.360606751412
"TRAATIU128F4291A84",0.122379310344828,113.016301264368,0.235913407821229,114.830171927374,0.398909090909091,91.0851863636364,0.360405813953488,-5.85536511627907,0.0502167209302326,-11.6043034883721,0.463984786821705,117.538183790698,9.03717926356589,0.143887232059646,114.93721250699
"TRAATMY128F149562F",0.14444696969697,236.177074166667,0.504285310734463,237.29521193032,0.579533333333333,247.229340666667,0.44012987987988,-11.6458723723724,0.0727427927927928,-16.9561741741742,0.298769144144144,238.811687252252,-1.5299613988989,0.160597739048516,237.295150843147
"TRAATNJ128F42631BA",0.255686507936508,141.71052468254,0.499249011857707,142.651376706192,0.759,139.043086666667,0.45489703989704,-8.83012483912484,0.0467182110682111,-14.5550424710425,0.383110038610039,136.332205714286,4.49541441441441,0.203633969716919,142.651526096116
"TRAATPA128F146753C",0.0860795454545455,87.9168875,0.466937853107345,88.6661755649718,0.612714285714286,84.4973228571429,0.499595281306715,-10.7900217785844,0.0487065154264973,-17.0255735027223,0.405976255293406,84.7574596733212,14.8003814277072,0.327309322033898,88.5412174858757
"TRAAUEO128E0780CB9",0.132161904761905,116.515667714286,0.546985882352941,118.178453717647,0.623111111111111,86.2965922222222,0.474802554027505,-10.9811021611002,0.0430373280943026,-17.4972927308448,0.430529060248854,108.870732721022,9.1797134086444,0.24385,117.970478835294
"TRAAUGD128F42734DA",0.0923761467889908,109.278858899083,0.808413242009132,110.03439609589,0.786285714285714,84.2758957142857,0.67228384279476,-12.2496179039301,0.0480926200873362,-21.8690906113537,0.346826510189229,112.651102052402,5.51850573144105,0.545001140250855,110.034634937286
"TRAAUMN128F4273561",0.0647307692307692,136.39731,0.750737341772152,138.579975063291,0.366923076923077,123.149833076923,0.419421658986175,-9.39357488479263,0.0521226152073733,-14.406517281106,0.365245007680492,127.93540078341,6.30200096006144,0.3057194092827,138.288978322785
"TRAAUZX128F92F3D53",0.214810035842294,128.692873691756,0.26025,129.452272738095,0.609384615384615,117.737786923077,0.629172413793103,-11.5462885662432,0.057030335753176,-20.0323039927405,0.391655777374471,121.967698738657,8.23804091046582,0.107791666666667,129.528658839286
"TRAAVGB12903CFAA99",0.169128571428571,75.1121594285714,0.448168246445498,75.4723702369668,0.570375,65.41128625,0.725686346863469,-12.0801789667897,0.0706735608856089,-22.5852158671587,0.304209409594096,76.6174466605166,10.2177719864699,0.448168246445498,75.4723702369668
"TRAAVOK12903CC4773",0.283179894179894,117.694908042328,0.34211013986014,118.315248164336,0.6696,109.853559,0.322792233009709,-9.85174563106796,0.0775371067961165,-14.1020310679612,0.312490453074434,107.334198524272,6.55120194174757,0.130972925764192,118.31531339738
"TRAAVOU128F422F292",0.21365,112.5029644,0.204702179176755,112.962934116223,0.611333333333333,114.545874166667,0.462403133903134,-3.02189601139601,0.0516138603988604,-9.02938176638177,0.448123219373219,113.843897108262,10.4521996676163,0.10801696969697,112.962072084848
"TRAAVRJ128F92FF90A",0.119782608695652,71.5854204347826,0.348641468682505,72.2037686825054,0.738,55.4575144444444,0.710518835616438,-10.3751181506849,0.045404845890411,-20.3704417808219,0.329250428082192,68.9857941609589,2.28832919520548,0.389506479481641,72.126452699784
"TRAAWGY128F4298A09",0.0886444444444444,90.3939354444444,0.238306603773585,90.9578931603774,0.665833333333333,80.2747008333333,0.627529976019185,-12.2110611510791,0.0463490167865707,-20.8542446043165,0.438384592326139,90.0615259592326,6.03296942446043,0.330055031446541,91.0290203694968
"TRAAWOR128F92DF3C8",0.131353846153846,96.6474461538462,0.258727941176471,100.210034301471,0.44775,73.62696625,0.376599137931034,-5.85467887931035,0.109448275862069,-10.5454396551724,0.318594647988506,87.4561763362069,6.21517852011494,0.0600367647058824,100.301928492647
"TRAAWQD12903CAA968",0.712007547169811,65.4380258867925,0.712007547169811,65.4380258867925,0.673666666666667,47.7734416666667,0.602505285412262,-18.5286490486258,0.0521493868921776,-26.7068900634249,0.319957188160677,63.6516538689218,-4.28091067653277,0.280832075471698,65.3146851886792
"TRAAXIR128F92D1938",0.164044117647059,80.2745720588235,0.108288571428571,80.9142822857143,0.582428571428571,76.1697128571429,0.339058411214953,-13.992453271028,0.119743177570093,-18.8829392523364,0.274935747663551,78.4712313084112,-0.251560163551402,0.108288571428571,80.9142822857143
"TRAAXMX128F9307699",0.258164556962025,75.9378665822785,0.812125,76.6544615,0.617285714285714,73.6922114285714,0.590320163487738,-10.0804019073569,0.0363155040871935,-19.6645490463215,0.398427111716621,76.5133010490463,16.5398055177112,0.5623203125,76.535000921875
"TRAAXUY128F426BA55",0.590201465201465,82.9313089010989,0.590201465201465,82.9313089010989,0.536625,75.5425475,0.568397959183673,-15.0630816326531,0.0605195918367347,-22.0080714285714,0.325505810657596,81.6670053571429,3.53105513038549,0.452853211009174,82.9310336880734
"TRAAYPN128F9340DDF",0.0810344827586207,122.042203908046,0.684742857142857,123.100027914286,0.470285714285714,77.02046,0.575470344827586,-12.6116082758621,0.0635171310344828,-20.087955862069,0.279387701149425,113.202927834483,0.108342413793103,0.448034334763948,123.100066680973
"TRAAZBD128F427A97D",0.12796511627907,131.505837674419,0.413395027624309,132.495534060773,0.487166666666667,123.314801666667,0.625492678725237,-9.37690008613265,0.0551154780361757,-18.7541593453919,0.387215475165088,128.973321524548,5.67731503014643,0.118278084714549,132.250419235727
"TRAAZGC12903CB5DFB",0.20928021978022,152.64639,0.16329197080292,153.769740456204,0.473769230769231,140.190277692308,0.461403083700441,-13.3808039647577,0.0528758259911894,-19.453859030837,0.374018447136564,149.715048535242,6.84097861600587,0.211145072992701,153.909954498175
"TRAAZKV12903CDDFE0",0.188197916666667,176.201719322917,0.619617875647668,176.889333795337,0.6094,154.983785333333,0.58987619047619,-9.07061523809524,0.0388478984126984,-17.4190755555556,0.365691111111111,170.565549180952,3.86517317460317,0.525566343042071,176.889393592233
"TRAAZQW128F93430DC",0.138604166666667,109.224249479167,0.339801813471503,109.650669637306,0.757222222222222,108.867946666667,0.585736650485437,-16.6862475728155,0.0603073058252427,-24.4291990291262,0.356169093851133,107.126119332524,5.37331745550162,0.214830848995463,109.650647213221
"TRABAFJ128F42AF24E",0.106707547169811,111.907371037736,0.763349765258216,113.236242723005,0.368111111111111,104.556192222222,0.562012278308322,-7.4496139154161,0.053086002728513,-14.0278158253752,0.369143019554343,113.692862087312,9.00866950886767,0.432923708920188,113.36903620892
"TRABBOP128F931B50D",0.127959677419355,114.987186370968,0.678894211576846,116.381024610778,0.631727272727273,130.686244545455,0.488038507821901,-6.61286281588448,0.0461612154031288,-12.7014103489771,0.308438828720417,107.502991275572,11.4456402928199,0.343368631368631,116.381044305694
"TRABBXU128F92FEF48",0.116722891566265,102.627219638554,0.598089552238806,103.235696059701,0.5045,119.326358,0.564270588235294,-12.9352091503268,0.0506936862745098,-20.5259647058824,0.359135620915033,104.486442901961,12.6381447712418,0.233611028315946,103.158571482861
"TRABCIX128F4265903",0.0824732824427481,148.207784427481,0.623891840607211,149.917978785579,0.573,141.883909166667,0.536013525698828,-9.38478629395852,0.0489224616771867,-16.5583146979261,0.343099338743613,142.326965275023,6.18088653441539,0.443861480075901,149.7757228463
"TRABCKL128F423A778",0.0902076923076923,138.428473692308,0.468141491395793,140.032491912046,0.5717,138.692963,0.480515202702703,-8.13230658783784,0.0593641722972973,-14.5057939189189,0.443951858108108,148.673992618243,6.58174366554054,0.219098470363289,140.166219722753
"TRABDTV128E0791839",0.111796153846154,167.661286923077,0.573146411483254,168.632624794258,0.6246,166.924567,0.726483448275862,-11.7891,0.0494810068965517,-22.5546013793103,0.420407183908046,162.71420057931,5.46297896551724,0.318882352941176,168.632803036824
"TRABEBP12903C9BA03",0.128576271186441,105.374880564972,0.400204225352113,105.822654,0.8155,92.29416875,0.366521739130435,-6.99604219948849,0.0454100767263427,-12.1393017902813,0.521329283887468,105.073874335038,5.35893382352941,0.18458661971831,105.748099176056
"TRABEKF128F42765FF",0.318863777089783,151.014290913313,0.318863777089783,151.014290913313,0.6554,112.924137,0.316952312138728,-5.30405780346821,0.0857723699421965,-9.72618930635838,0.402121266859345,156.435542254335,4.62527769749518,0.0714349845201238,150.896489628483
"TRABEXK12903CCE19B",0.147681818181818,130.634435454545,0.779554054054054,132.119393963964,0.492384615384615,123.647205384615,0.56785325443787,-10.6027692307692,0.058931798816568,-17.729875739645,0.258817258382643,130.847353360947,5.69291351084813,0.475025871766029,132.119418110236
"TRABFKN12903CAF61B",0.118084337349398,108.868246385542,0.424381381381381,110.188418198198,0.772,65.950548,0.375698076923077,-4.08811538461539,0.0509982307692308,-9.16160192307692,0.404454967948718,94.9049184615385,7.36974919871795,0.108985746436609,110.023490607652
"TRABFZX128F4241355",0.108423913043478,111.697621304348,0.313902702702703,113.221892162162,0.5133,82.763397,0.393925837320574,-4.47477511961722,0.046297990430622,-10.4383696172249,0.482178528708134,109.816650466507,7.90898744019139,0.0843943281566509,113.374208960162
"TRABGHG128F934B27E",0.212534653465347,106.872476633663,0.380748166259169,107.422944841076,0.523857142857143,90.3023185714286,0.377550751879699,-10.5709661654135,0.0867529135338346,-15.1784793233083,0.400486998746867,104.06640018797,9.16942308897243,0.12708924205379,107.550748679707
"TRABGLK128F9338730",0.0863138686131387,114.526454817518,0.769577132486388,115.359883666062,0.688666666666667,94.4267858333333,0.59071047008547,-10.6724561965812,0.0319597329059829,-19.7141581196581,0.369886841168091,120.482325106838,6.68103303062678,0.473974614687217,115.359916591115
"TRABGMB12903CF50FE",0.137465753424658,72.6344863013699,0.461606060606061,74.1340921548822,0.491125,53.80615625,0.5861546635183,-6.14284651711924,0.0406194569067296,-15.6203034238489,0.477169815033451,72.6278245572609,5.42076200314837,0.329767088607595,74.1341118818565
"TRABHBA128F424CF80",0.132321167883212,138.905224744526,0.0208568075117371,136.807105046948,0.463357142857143,109.995225714286,0.434992447129909,-5.5383413897281,0.082824335347432,-11.8376586102719,0.433819864048338,139.886580302115,6.38346626384693,0.148087924970692,136.80877077374
"TRABHVL128F92EFB0E",0.169443113772455,105.942526646707,0.43924739195231,106.261436497765,0.572909090909091,88.96094,0.366501867995019,-3.78117683686177,0.058740199252802,-9.08867247820672,0.427285595682856,104.767309190535,11.363395184724,0.198681818181818,106.182115700447
"TRABHWW128F424E9D2",0.234415584415584,110.753402142857,0.280781115879828,111.716565493562,0.6416,99.689567,0.586032367972743,-12.3235502555366,0.0800704088586031,-20.4939795570698,0.261206274843839,111.055819795571,2.16035959681999,0.224115879828326,111.836858004292
"TRABIPA128F1458F79",0.146492346938776,244.84793247449,0.447339910884787,245.15562718014,0.695684210526316,218.183323684211,0.452570093457944,-14.3952292834891,0.0465556510903427,-20.0024448598131,0.396629127725857,265.404505009346,2.39361910695742,0.152027371101209,245.078075388288
"TRABIZY128F933C696",0.135329896907217,90.7221750515464,0.589382653061225,92.3726891326531,0.576571428571429,63.0108457142857,0.467532976827094,-11.9374438502674,0.0500753475935829,-17.4404260249554,0.412253713606655,88.4921969340463,6.40557352941176,0.310315923566879,92.3729383312102
